2001,3,17,-3.3,26.6,-0.3,3.1,4.4,5.7,361.,-5.6,-5.9,9.9,120326.
2001,3,18,-3.3,26.6,-1.6,1.0,4.2,5.2,365.,-6.8,-4.4,9.7,112968.
2001,3,19,-3.3,26.7,-3.7,0.9,2.7,5.0,369.,-6.9,-4.0,10.8,101202.
2001,3,20,-3.3,26.7,-0.9,-0.7,1.7,3.6,359.,-6.2,-3.2,9.9,106745.
2001,3,21,-3.3,26.8,2.0,0.2,0.3,3.0,357.,-4.8,-3.1,9.6,114948.
2001,3,22,-3.3,26.8,2.5,-0.8,-1.7,3.6,357.,-4.1,-2.4,8.7,106702.
2001,3,23,-3.3,26.8,-0.5,-2.6,-1.8,4.3,366.,-3.8,-0.8,7.6,89360.
2001,4,0,-3.3,26.9,-3.6,-2.8,-0.8,4.9,382.,-5.1,0.3,7.9,82640.
2001,4,1,-3.3,26.9,-3.6,-3.6,-1.5,5.9,399.,-4.9,-0.5,11.4,113545.
2001,4,2,-3.3,27.0,-3.3,-5.1,-0.9,6.4,401.,-5.2,1.8,12.7,109119.
2001,4,3,-3.3,27.0,-1.5,-2.7,3.0,5.7,394.,-6.2,3.3,12.6,105138.
2001,4,4,-3.3,27.0,-0.6,-2.2,3.0,5.0,396.,-4.8,5.1,12.9,112346.
2001,4,5,-3.3,27.1,-0.6,-4.9,-1.6,6.0,389.,-4.6,4.9,13.6,95632.
2001,4,6,-3.3,27.1,-1.2,-5.3,-1.1,6.5,386.,-5.1,4.9,13.7,92078.
2001,4,7,-3.3,27.2,1.9,-5.9,0.6,8.3,382.,-4.6,5.3,12.9,82572.
2001,4,8,-3.3,27.2,4.0,-3.6,0.7,9.0,384.,-2.3,3.5,13.2,101976.
2001,4,9,-3.3,27.3,3.1,-3.8,0.0,9.0,402.,-1.8,3.2,12.3,120652.
2001,4,10,-3.3,27.3,1.4,-8.8,9.6,13.2,409.,-4.1,-0.1,5.6,38436.
2001,4,11,-3.3,27.3,2.8,0.7,10.2,12.3,402.,-4.4,-0.2,10.4,104071.
2001,4,12,-3.3,27.4,0.7,8.1,5.7,10.5,414.,-3.1,-3.4,13.8,135597.
2001,4,13,-3.4,27.4,-1.8,8.0,7.6,11.6,420.,-3.6,-1.9,13.9,127301.
2001,4,14,-3.4,27.5,-0.8,1.1,1.8,8.5,426.,-2.8,-1.5,20.0,124582.
2001,4,15,-3.4,27.5,0.6,4.3,0.0,7.4,429.,-1.0,-4.6,20.9,114791.
2001,4,16,-3.4,27.6,2.3,5.0,1.2,7.0,430.,-3.2,-4.6,24.1,73813.
2001,4,17,-3.4,27.6,2.2,4.5,1.1,6.9,431.,-2.8,-3.4,16.8,73597.
2001,4,18,-3.4,27.6,1.3,5.6,6.6,9.1,425.,-1.1,-1.9,5.4,107384.
2001,4,19,-3.4,27.7,-0.9,5.9,1.8,8.1,419.,-3.2,-3.6,6.2,155066.
2001,4,20,-3.4,27.7,-1.8,8.0,1.0,8.4,413.,-5.1,-1.2,3.5,154796.
2001,4,21,-3.4,27.8,-2.7,7.6,0.3,8.3,407.,-6.1,-2.6,3.3,135488.
2001,4,22,-3.4,27.8,-3.8,6.1,0.4,7.6,400.,-6.7,-4.9,3.6,124658.
2001,4,23,-3.4,27.9,-4.2,5.5,1.3,7.3,396.,-5.3,-3.9,4.2,116308.
2001,5,0,-3.4,27.9,-4.0,6.1,-0.1,7.5,399.,-6.4,-1.9,3.6,107591.
2001,5,1,-3.4,27.9,-2.5,6.7,0.2,7.5,409.,-6.2,-0.9,3.2,96400.
2001,5,2,-3.4,28.0,-3.3,5.7,1.8,7.3,395.,-5.6,-1.5,3.6,88329.
2001,5,3,-3.4,28.0,-3.9,5.3,1.0,7.1,391.,-6.1,-1.9,3.7,85607.
2001,5,4,-3.4,28.1,-3.2,5.7,-1.8,6.9,399.,-9.5,-1.5,3.0,63957.
2001,5,5,-3.4,28.1,-3.4,5.6,-2.0,6.9,396.,-8.2,-1.5,2.9,50946.
2001,5,6,-3.4,28.1,-4.1,5.0,-1.5,6.6,392.,-6.8,-2.4,2.8,47243.
2001,5,7,-3.4,28.2,-3.5,4.9,-1.4,6.1,395.,-7.0,-0.4,2.6,46558.
2001,5,8,-3.4,28.2,-2.7,4.9,-0.6,5.6,392.,-6.2,1.2,2.3,47916.
2001,5,9,-3.4,28.3,-4.3,2.9,-1.6,5.5,389.,-7.1,-1.3,2.5,42628.
2001,5,10,-3.5,28.3,-4.6,2.7,-1.2,5.5,384.,-6.3,-2.3,2.5,44835.
2001,5,11,-3.5,28.4,-4.8,1.4,-1.4,5.3,394.,-6.1,-2.7,2.8,63556.
2001,5,12,-3.5,28.4,-3.6,3.7,-1.0,5.4,405.,-6.0,1.1,2.3,51156.
2001,5,13,-3.5,28.4,-2.7,4.7,-0.6,5.5,409.,-4.8,1.7,2.2,41904.
2001,5,14,-3.5,28.5,-1.8,5.1,0.0,5.5,418.,-3.1,2.6,2.3,40258.
2001,5,15,-3.5,28.5,-2.5,4.6,0.5,5.4,413.,-2.9,2.3,2.5,51722.
2001,5,16,-3.5,28.6,-1.3,5.3,-0.6,5.6,419.,-4.2,4.8,2.9,32747.
2001,5,17,-3.5,28.6,-2.8,4.1,-1.7,5.4,399.,-5.9,4.6,2.8,34981.
2001,5,18,-3.5,28.7,-3.9,3.1,-1.6,5.4,380.,-5.3,4.2,2.3,23742.
2001,5,19,-3.5,28.7,1.6,3.2,2.1,5.1,416.,-2.3,0.5,2.6,27910.
2001,5,20,-3.5,28.7,0.7,3.5,0.3,4.6,411.,-4.7,-0.2,2.7,49391.
2001,5,21,-3.5,28.8,-0.7,4.2,-2.3,5.3,414.,-4.7,-0.7,3.5,22472.
2001,5,22,-3.5,28.8,1.2,5.0,-2.8,5.9,432.,-3.9,0.3,4.5,17126.
2001,5,23,-3.5,28.9,-0.3,5.8,-3.1,6.7,411.,-4.1,0.7,4.0,13740.
2001,6,0,-3.5,28.9,-1.4,6.6,-0.6,6.8,411.,-3.3,2.2,4.5,14846.
2001,6,1,-3.5,29.0,1.1,6.2,-0.1,6.5,408.,-2.1,1.4,4.1,16938.
2001,6,2,-3.5,29.0,1.8,6.0,1.8,6.6,410.,-0.6,1.6,3.9,23704.
2001,6,3,-3.5,29.0,2.0,5.6,1.9,6.5,404.,-1.7,1.0,4.2,33802.
2001,6,4,-3.5,29.1,2.9,5.0,2.8,6.5,408.,-0.6,1.4,4.9,35106.
2001,6,5,-3.5,29.1,2.8,3.8,4.4,6.6,404.,-0.2,0.7,4.9,32123.
2001,6,6,-3.5,29.2,-0.1,4.5,-3.5,6.7,388.,-4.9,0.4,4.8,35017.
2001,6,7,-3.6,29.2,2.5,4.9,0.2,6.0,395.,-3.1,1.4,5.2,44461.
2001,6,8,-3.6,29.2,2.1,4.5,2.3,5.7,396.,-0.9,0.9,5.6,35171.
2001,6,9,-3.6,29.3,0.9,5.0,1.2,5.6,388.,-1.5,0.5,5.2,30879.
2001,6,10,-3.6,29.3,-0.0,5.4,-0.6,5.8,384.,-3.7,1.5,4.6,33523.
2001,6,11,-3.6,29.4,-0.6,5.6,-1.1,5.9,385.,-2.2,1.4,4.5,33245.
2001,6,12,-3.6,29.4,0.2,5.8,0.1,6.1,383.,-1.3,1.4,4.8,27657.
2001,6,13,-3.6,29.5,0.8,5.9,-0.7,6.0,381.,-1.8,1.6,4.7,20206.
2001,6,14,-3.6,29.5,1.4,5.4,-0.3,5.8,385.,-1.2,1.5,5.1,21374.
2001,6,15,-3.6,29.5,-3.8,3.8,-2.2,6.0,365.,-2.8,1.1,3.6,29325.
2001,6,16,-3.6,29.6,-0.5,4.3,-0.4,5.9,375.,-1.6,0.5,3.7,26047.
2001,6,17,-3.6,29.6,-0.6,4.7,0.6,5.8,377.,-0.2,0.8,4.6,21558.
2001,6,18,-3.6,29.7,-2.4,5.1,-0.1,5.9,358.,-0.9,1.5,5.2,17192.
2001,6,19,-3.6,29.7,-3.7,4.7,-0.1,6.1,348.,-1.0,1.5,5.2,18837.
2001,6,20,-3.6,29.8,-4.3,4.7,-0.5,6.6,346.,-1.3,1.7,5.4,18767.
2001,6,21,-3.6,29.8,-4.1,4.8,-1.2,6.6,349.,-2.1,2.2,5.1,21218.
2001,6,22,-3.6,29.8,-3.9,5.5,-0.4,6.8,348.,-0.6,2.8,5.9,16852.
2001,6,23,-3.6,29.9,-2.7,6.1,-0.7,6.8,350.,-0.1,2.9,6.2,14314.
2001,7,0,-3.6,29.9,-1.4,6.6,-2.0,7.2,360.,-0.5,3.4,5.8,13992.
2001,7,1,-3.6,30.0,-1.5,7.0,-1.4,7.5,362.,0.3,2.9,5.9,13572.
2001,7,2,-3.6,30.0,-1.9,7.0,-2.2,7.9,360.,0.0,3.2,6.4,12473.
2001,7,3,-3.6,30.1,-2.2,7.0,-3.2,8.0,357.,-0.4,3.8,5.6,12878.
2001,7,4,-3.6,30.1,-3.4,6.8,-3.4,8.4,353.,-0.3,3.8,6.1,10558.
2001,7,5,-3.7,30.1,-3.7,6.3,-4.5,8.7,350.,-1.0,3.6,5.6,11076.
2001,7,6,-3.7,30.2,-3.8,6.1,-5.2,8.9,347.,-1.0,3.5,5.4,12377.
2001,7,7,-3.7,30.2,-2.7,6.6,-2.6,8.3,350.,1.0,1.9,5.9,16743.
2001,7,8,-3.7,30.3,-1.7,6.9,-3.1,7.9,353.,3.9,2.2,5.7,14065.
2001,7,9,-3.7,30.3,-3.5,6.8,-0.9,8.0,359.,1.4,2.4,4.5,27108.
2001,7,10,-3.7,30.3,-4.2,6.3,0.2,7.7,358.,2.1,1.3,4.6,33690.
2001,7,11,-3.7,30.4,-3.8,6.0,0.6,7.4,359.,2.0,1.2,4.9,36203.
2001,7,12,-3.7,30.4,-3.8,5.9,-0.4,7.4,358.,1.1,1.0,5.1,37388.
2001,7,13,-3.7,30.5,-2.5,6.3,0.9,7.2,367.,3.1,1.5,5.2,36124.
2001,7,14,-3.7,30.5,-3.0,4.9,0.8,6.8,366.,2.5,-0.1,5.6,45680.
2001,7,15,-3.7,30.6,-3.6,2.7,-0.1,6.1,369.,1.3,-3.0,6.0,84632.
2001,7,16,-3.7,30.6,-3.6,3.9,-1.2,5.9,368.,0.3,-2.0,5.9,75095.
2001,7,17,-3.7,30.6,-1.4,-2.7,3.1,5.7,382.,3.8,-7.1,6.7,77124.
2001,7,18,-3.7,30.7,-2.2,3.5,2.3,5.7,376.,4.0,-1.9,6.7,66968.
2001,7,19,-3.7,30.7,-2.9,3.6,-2.2,5.6,369.,-0.4,-1.1,6.1,72690.
2001,7,20,-3.7,30.8,-5.1,1.2,0.4,5.7,356.,1.9,-3.2,6.1,96701.
2001,7,21,-3.7,30.8,-3.0,4.5,-0.8,6.0,363.,0.9,0.3,5.6,56667.
2001,7,22,-3.7,30.9,-2.4,5.6,-1.3,6.4,367.,-0.0,1.9,5.2,46548.
2001,7,23,-3.7,30.9,-2.2,5.8,-0.7,6.6,368.,1.1,1.2,5.6,40955.
2001,8,0,-3.7,30.9,-2.8,3.4,-1.1,5.5,370.,0.6,-1.7,7.0,70208.
2001,8,1,-3.7,31.0,-0.8,0.4,-2.8,5.2,384.,-1.4,-4.4,6.4,82020.
2001,8,2,-3.8,31.0,-1.0,4.6,-1.9,6.1,386.,-0.3,-2.1,5.6,61611.
2001,8,3,-3.8,31.1,-0.8,4.7,1.1,5.9,391.,1.8,-2.6,6.2,69041.
2001,8,4,-3.8,31.1,-1.3,4.2,-2.2,6.0,387.,-1.7,-2.3,5.6,65135.
2001,8,5,-3.8,31.2,-1.5,4.1,-0.0,6.0,389.,-0.4,-2.9,5.7,64154.
2001,8,6,-3.8,31.2,-1.2,4.8,0.1,5.8,389.,-0.4,-1.1,5.6,61637.
2001,8,7,-3.8,31.2,-1.4,5.2,-0.4,5.7,385.,-0.7,0.3,5.2,62056.
2001,8,8,-3.8,31.3,-3.4,4.8,2.0,6.6,381.,1.0,-1.7,5.4,54071.
2001,8,9,-3.8,31.3,-1.7,5.8,-1.3,6.5,393.,-2.5,-0.7,4.8,52289.
2001,8,10,-3.8,31.4,-0.7,6.6,-0.9,6.8,397.,-2.5,-1.1,5.1,53165.
2001,8,11,-3.8,31.4,-0.5,6.3,0.0,6.8,397.,-2.4,-0.6,5.6,63294.
2001,8,12,-3.8,31.4,-1.0,6.3,1.7,7.1,401.,-0.5,-1.0,5.7,60840.
2001,8,13,-3.8,31.5,-4.2,4.4,3.7,7.4,376.,1.2,-2.4,6.5,55641.
2001,8,14,-3.8,31.5,-2.3,4.9,2.9,6.6,388.,0.3,-3.2,7.2,76715.
2001,8,15,-3.8,31.6,-3.6,4.3,1.0,6.4,391.,-0.5,-3.5,8.6,91990.
2001,8,16,-3.8,31.6,0.1,4.2,-2.7,6.5,402.,-1.8,-2.3,8.5,89341.
2001,8,17,-3.8,31.7,0.1,3.0,-1.2,5.4,397.,-0.6,-2.6,10.4,91347.
2001,8,18,-3.8,31.7,-0.0,3.2,-0.2,5.8,400.,0.5,-2.2,10.9,94421.
2001,8,19,-3.8,31.7,-0.4,4.1,-4.2,7.0,400.,-0.5,-1.6,10.3,78192.
2001,8,20,-3.8,31.8,1.8,1.3,-6.5,7.4,407.,-1.1,-2.1,9.6,83502.
2001,8,21,-3.8,31.8,2.9,-1.1,-7.2,8.2,410.,-1.4,-3.6,8.7,78655.
2001,8,22,-3.8,31.9,3.1,4.8,-3.2,7.5,409.,0.7,-0.8,7.7,107805.
2001,8,23,-3.8,31.9,-2.7,1.5,3.8,6.3,399.,2.5,-2.3,9.3,136523.
2001,9,0,-3.9,32.0,-0.4,2.6,5.3,7.0,409.,2.0,-1.5,8.4,122050.
2001,9,1,-3.9,32.0,0.8,3.6,-0.1,5.5,416.,-0.3,-1.0,8.1,148900.
2001,9,2,-3.9,32.0,-2.6,0.6,1.8,4.6,403.,1.5,-2.1,7.9,174480.
2001,9,3,-3.9,32.1,-3.6,-0.2,2.6,4.9,405.,0.9,-3.4,7.5,171623.
2001,9,4,-3.9,32.1,-4.7,1.6,2.4,5.9,408.,0.4,-3.3,7.3,151615.
2001,9,5,-3.9,32.2,-4.8,1.0,1.3,5.3,418.,-1.0,-4.2,6.5,167883.
2001,9,6,-3.9,32.2,-3.6,0.7,0.4,5.2,436.,-1.7,-4.4,5.8,174755.
2001,9,7,-3.9,32.3,-1.9,1.4,-1.5,4.3,426.,-2.1,-3.9,5.7,141553.
2001,9,8,-3.9,32.3,-0.8,2.5,-3.2,4.3,415.,-2.0,-4.9,5.3,105316.
2001,9,9,-3.9,32.3,-1.5,2.1,-2.8,4.4,409.,-1.8,-5.7,4.5,100071.
2001,9,10,-3.9,32.4,0.5,2.4,-2.6,4.4,408.,-0.5,-7.0,3.7,98390.
2001,9,11,-3.9,32.4,2.3,-0.2,-3.2,4.1,410.,-2.4,-5.5,3.7,77165.
2001,9,12,-3.9,32.5,1.3,-0.9,-2.1,3.1,399.,-1.4,-3.3,3.5,85003.
2001,9,13,-3.9,32.5,0.9,-2.5,-2.1,3.6,402.,-2.2,-2.7,3.1,56215.
2001,9,14,-3.9,32.5,1.0,-1.0,-1.1,2.5,389.,0.0,-2.3,3.6,48897.
2001,9,15,-3.9,32.6,0.4,0.4,0.1,1.8,402.,1.1,-0.6,2.9,64022.
2001,9,16,-3.9,32.6,-0.5,-1.5,-0.8,2.4,392.,-1.9,-2.0,3.6,41174.
2001,9,17,-3.9,32.7,0.5,-1.6,-1.3,2.7,396.,-2.1,-2.0,4.4,38512.
2001,9,18,-3.9,32.7,-0.3,-0.6,-0.4,2.0,385.,-1.2,-1.7,4.9,44808.
2001,9,19,-3.9,32.8,2.2,0.2,-0.6,2.9,396.,-1.1,-0.5,5.1,57138.
2001,9,20,-3.9,32.8,0.5,0.2,-2.3,3.4,391.,-2.7,1.0,5.9,51944.
2001,9,21,-3.9,32.8,-1.6,-0.1,-2.1,3.9,388.,-2.8,1.1,6.5,61843.
2001,9,22,-4.0,32.9,-1.6,1.5,0.8,3.9,386.,-1.7,0.7,5.8,60798.
2001,9,23,-4.0,32.9,-3.2,2.7,1.4,4.6,379.,-1.0,1.1,4.5,47163.
2001,10,0,-4.0,33.0,-4.6,0.9,1.8,5.0,371.,-1.0,0.5,4.4,38368.
2001,10,1,-4.0,33.0,-4.7,1.0,2.2,5.3,367.,-1.4,0.5,4.1,38275.
2001,10,2,-4.0,33.1,-4.5,1.3,2.3,5.2,361.,-1.5,0.5,4.3,41295.
2001,10,3,-4.0,33.1,-4.6,1.4,1.6,5.1,356.,-2.9,2.8,5.7,43894.
2001,10,4,-4.0,33.1,-3.7,1.8,1.0,4.5,367.,-3.1,2.8,6.0,44144.
2001,10,5,-4.0,33.2,-0.4,2.8,0.1,4.0,357.,-2.8,0.6,5.0,44951.
2001,10,6,-4.0,33.2,-3.9,-0.5,-0.1,4.2,342.,-1.0,-1.8,5.0,52534.
2001,10,7,-4.0,33.3,-4.1,0.3,1.0,4.3,338.,-0.8,0.6,5.4,72317.
2001,10,8,-4.0,33.3,-4.0,0.6,1.7,4.4,341.,-0.7,0.7,5.4,71556.
2001,10,9,-4.0,33.4,-3.8,0.9,1.6,4.3,346.,0.4,0.3,5.1,48484.
2001,10,10,-4.0,33.4,-4.1,0.6,0.7,4.3,350.,-1.3,2.7,5.4,53760.
2001,10,11,-4.0,33.4,-4.0,0.7,-0.1,4.1,347.,-2.5,2.1,5.6,71230.
2001,10,12,-4.0,33.5,-2.8,0.5,-1.5,3.4,348.,-1.7,4.0,6.0,68256.
2001,10,13,-4.0,33.5,-1.0,0.7,-2.6,3.1,346.,-0.7,5.4,6.6,65159.
2001,10,14,-4.0,33.6,-1.3,-0.3,-3.0,3.7,338.,-1.7,4.6,6.9,65247.
2001,10,15,-4.0,33.6,-1.5,0.2,-3.0,3.6,344.,-5.3,3.4,6.4,42077.
2001,10,16,-4.0,33.6,-2.1,0.7,-3.9,4.8,362.,-5.4,2.5,9.6,72761.
2001,10,17,-4.0,33.7,-4.5,3.6,-1.2,7.0,367.,-3.5,4.0,13.0,91427.
2001,10,18,-4.0,33.7,-3.4,5.0,1.7,6.8,367.,-2.2,4.6,10.4,75804.
2001,10,19,-4.0,33.8,-1.5,1.6,5.8,7.3,369.,-1.7,2.5,12.3,53055.
2001,10,20,-4.0,33.8,-3.8,5.6,0.7,8.0,388.,-3.5,4.2,17.9,53907.
2001,10,21,-4.1,33.9,1.5,-6.9,4.9,9.8,413.,-4.6,-2.3,5.4,93401.
2001,10,22,-4.1,33.9,2.6,-7.0,0.9,7.7,426.,-5.4,-2.3,6.0,145573.
2001,10,23,-4.1,33.9,0.8,-6.6,0.9,7.0,428.,-6.2,0.2,6.2,126370.
2001,11,0,-4.1,34.0,4.9,-1.8,0.1,6.6,424.,-4.3,-2.1,5.9,181131.
2001,11,1,-4.1,34.0,5.5,2.5,-2.8,7.2,423.,-2.8,-2.3,5.5,177287.
2001,11,2,-4.1,34.1,2.2,-5.3,1.6,7.4,426.,-3.0,-0.2,4.9,149332.
2001,11,3,-4.1,34.1,0.7,-5.0,2.5,6.3,432.,-2.5,-0.7,4.0,138743.
2001,11,4,-4.1,34.2,1.9,-3.4,2.2,4.7,458.,-1.3,-1.1,3.1,125283.
2001,11,5,-4.1,34.2,2.0,-3.4,1.1,4.3,462.,-1.2,-0.6,2.6,105656.
2001,11,6,-4.1,34.2,1.9,-2.0,0.9,3.5,467.,-0.5,-2.2,2.6,129574.
2001,11,7,-4.1,34.3,2.7,-1.7,1.8,3.9,464.,-1.0,-3.4,2.6,138867.
2001,11,8,-4.1,34.3,2.4,-2.7,1.8,4.2,464.,-0.9,-2.7,2.4,120249.
2001,11,9,-4.1,34.4,0.6,-1.6,-0.4,4.1,474.,0.7,-3.5,2.4,117731.
2001,11,10,-4.1,34.4,2.2,0.4,-2.1,3.4,459.,2.1,-5.2,2.5,138471.
2001,11,11,-4.1,34.5,2.6,0.8,-1.8,3.4,456.,2.0,-6.4,2.4,140369.
2001,11,12,-4.1,34.5,2.5,1.4,-2.1,3.7,463.,1.4,-6.6,2.6,121533.
2001,11,13,-4.1,34.5,1.9,1.2,-3.0,3.8,469.,1.7,-6.6,2.5,123629.
2001,11,14,-4.1,34.6,0.4,0.2,-3.8,4.1,471.,1.4,-5.3,2.6,112570.
2001,11,15,-4.1,34.6,1.5,-1.1,-3.2,4.0,463.,1.8,-4.1,2.6,119727.
2001,11,16,-4.1,34.7,1.3,-1.2,-3.5,4.1,464.,0.9,-3.6,2.3,110546.
2001,11,17,-4.1,34.7,0.2,-0.5,-3.9,4.3,471.,2.1,-3.5,2.2,103198.
2001,11,18,-4.1,34.7,0.7,-2.1,-3.8,4.6,465.,3.9,-2.1,2.2,93652.
2001,11,19,-4.2,34.8,1.0,-1.7,-3.8,4.5,460.,2.9,-2.7,2.2,104002.
2001,11,20,-4.2,34.8,3.0,-1.2,-2.6,4.2,439.,0.9,-3.5,2.3,123338.
