2018   1 14 2515 51 51  62  37   6.3   6.2  -0.9 153.0  -5.5   2.8  -0.1   2.8  -0.2   0.1   1.0   0.3   0.9   0.4   90245.   4.3  458.   6.8  -1.1 0.035  1.72   16331.   0.4    8.   1.3   1.1 0.004   0.09   0.99   7.5 27   0   -15  262 999999.99 99999.99 99999.99     0.21     0.14     0.11 -1  12  66.8 999.9  -212    50  5.5
2018   1 15 2515 51 51  61  37   5.5   5.5   4.6 168.9  -5.4   1.1   0.4   1.1   0.4   0.3   0.6   0.4   0.5   0.2   82724.   3.9  469.   4.6   0.2 0.047  1.70   12473.   0.2    2.   0.7   0.5 0.005  -0.19   1.13   8.4 10   0   -17   60 999999.99 99999.99 99999.99     0.21     0.14     0.10 -1   4  66.8 999.9   -25    35  6.0
2018   1 16 2515 51 51  59  36   4.9   4.9   6.1 178.8  -4.9   0.1   0.5   0.1   0.5   0.1   0.7   0.1   0.6   0.2  122899.   3.6  470.   4.6  -0.7 0.052  1.60   27609.   0.3    2.   0.6   0.6 0.006  -0.23   1.57   9.1 10   0   -15   49 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   4  66.8 999.9   -17    33  5.9
2018   1 17 2515 51 51  60  36   4.8   4.7  -2.4 185.9  -4.7  -0.5  -0.2  -0.5  -0.2   0.1   0.4   0.1   0.3   0.3  136431.   3.8  470.   3.7   0.2 0.055  1.71   19238.   0.3    3.   1.4   0.9 0.003   0.09   1.82   9.5 10   0   -13   31 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   4  66.8 999.9   -23     8  6.0
2018   1 18 2515 51 51  59  34   4.8   4.4  -2.2 169.6  -4.3   0.8  -0.2   0.8  -0.1   0.3   1.8   0.6   1.7   0.5  132419.   3.8  463.   2.8  -0.3 0.058  1.68   29103.   0.3    6.   1.5   1.2 0.003   0.05   1.79   9.4 10   0   -12   28 999999.99 99999.99 99999.99     0.25     0.14     0.10 -1   4  66.8 999.9   -26     3  5.9
2018   1 19 2515 51 51  60  36   4.9   4.4 -11.3 135.8  -3.1   3.0  -0.9   3.1  -0.4   0.3   2.2   1.3   1.6   0.6  104428.   3.6  459.   4.0  -0.3 0.059  1.57   25270.   0.2    3.   0.7   0.7 0.003   0.18   1.45   8.9 10   0   -10   33 999999.99 99999.99 99999.99     0.24     0.15     0.11 -1   4  66.8 999.9   -27     6  5.9
2018   1 20 2515 51 51  60  34   4.8   4.5  -8.6  86.3   0.3   4.5  -0.7   4.5   0.2   0.4   1.5   0.9   0.6   0.9   66345.   3.6  454.   3.6   0.2 0.054  1.51   11241.   0.2    3.   0.6   0.5 0.007  -0.09   1.27   9.0 10   0    -9   84 999999.99 99999.99 99999.99     0.23     0.14     0.11 -1   4  66.8 999.9   -72    12  6.2
2018   1 21 2515 51 51  58  36   5.2   4.8 -34.7  60.4   1.9   3.4  -2.7   3.9  -1.9   0.2   1.9   0.9   1.3   1.1   71848.   3.7  447.   4.1   0.4 0.053  1.50   11576.   0.3    5.   0.6   0.5 0.005   0.85   1.14   8.3 13   0    -9  145 999999.99 99999.99 99999.99     0.23     0.15     0.10 -1   5  66.8 999.9  -137     8  5.9
2018   1 22 2515 51 51  59  35   5.1   4.6 -18.9  52.8   2.6   3.5  -1.5   3.7  -0.6   0.3   2.1   0.9   1.0   1.7   76257.   4.0  434.   3.2   0.7 0.053  1.52   13517.   0.4    6.   1.3   0.6 0.006   0.26   1.31   8.5 13   0    -8  150 999999.99 99999.99 99999.99     0.26     0.16     0.11 -1   5  66.8 999.9  -129    20  5.8
2018   1 23 2515 51 51  60  35   4.7   2.7 -35.5  58.8   1.1   1.9  -1.5   2.2  -1.0   0.4   3.8   3.5   0.7   1.5   99042.   4.5  429.   3.1   0.8 0.051  1.67   26367.   0.6    5.   1.2   0.9 0.005   0.43   1.93   9.7 13   0    -7  110 999999.99 99999.99 99999.99     0.24     0.14     0.10 -1   5  66.8 999.9   -94    16  5.9
2018   2  0 2515 51 51  60  37   4.4   3.3 -18.3  86.8   0.2   3.1  -1.0   3.3  -0.2   0.2   2.8   2.2   1.0   1.6   88509.   4.8  431.   3.3   1.6 0.051  1.79   18247.   0.4    6.   0.8   0.9 0.005   0.09   2.24  10.7 17   0    -6   68 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   6  67.2 999.9   -45    23  6.3
2018   2  1 2515 51 51  57  33   4.5   3.6 -13.4  99.1  -0.6   3.5  -0.8   3.6   0.1   0.4   2.6   1.9   0.9   1.6   77033.   5.8  420.   2.7   0.0 0.047  2.03    8206.   0.5    7.   0.7   0.7 0.003  -0.04   2.45  11.2 17   0    -5   86 999999.99 99999.99 99999.99     0.21     0.13     0.08 -1   6  67.2 999.9   -53    33  6.4
2018   2  2 2515 51 51  61  36   3.8   3.6 -21.2 102.6  -0.7   3.2  -1.3   3.4  -0.5   0.4   1.3   0.5   0.6   1.0   83460.   7.2  415.   2.0   0.1 0.046  2.45    6665.   0.3    3.   0.7   0.6 0.003   0.21   4.39  14.7 17   0    -3   63 999999.99 99999.99 99999.99     0.24     0.15     0.10 -1   6  67.2 999.9   -36    26  6.7
2018   2  3 2515 51 51  59  37   3.9   3.3  37.2 118.2  -1.2   2.3   2.0   1.9   2.4   0.4   2.1   0.7   0.7   1.9   72453.   7.9  412.   0.5  -2.0 0.041  2.61    9022.   0.4    2.   0.6   0.6 0.003  -0.99   4.34  14.8  7   0    -4   61 999999.99 99999.99 99999.99     0.24     0.14     0.10 -1   3  67.2 999.9   -32    29  6.8
2018   2  4 2515 51 51  60  35   3.2   1.5  10.5 100.9  -0.3   1.5   0.3   1.4   0.5   0.8   2.9   2.2   1.1   1.5   76859.   7.3  410.   0.2  -1.1 0.038  2.36   10847.   0.5    6.   0.4   0.6 0.003  -0.20   6.09  17.3  7   0    -5   54 999999.99 99999.99 99999.99     0.22     0.13     0.10 -1   3  67.2 999.9   -21    34  6.9
2018   2  5 2515 51 51  61  37   2.0   1.2 -37.5 172.5  -1.0   0.1  -0.8   0.2  -0.7   0.6   1.5   1.0   0.7   0.9   90341.   6.2  414.  -0.1  -0.3 0.038  2.04   10342.   0.4    4.   0.7   0.5 0.003   0.29  14.10  25.8  7   0    -8   40 999999.99 99999.99 99999.99     0.21     0.14     0.10 -1   3  67.2 999.9   -14    27  7.1
2018   2  6 2515 51 51  59  36   3.1   2.7 -27.1 197.3  -2.3  -0.7  -1.2  -0.6  -1.3   0.3   1.5   0.7   1.1   0.7   83068.   5.3  414.  -0.4   0.1 0.036  1.74   11127.   0.4    2.   0.9   0.5 0.003   0.54   4.85  15.4  3   0   -11   49 999999.99 99999.99 99999.99     0.25     0.14     0.10 -1   2  67.2 999.9   -32    17  6.7
2018   2  7 2515 51 51  61  34   3.1   3.0  18.1  58.5   1.5   2.5   0.9   2.4   1.0   0.3   0.8   0.7   0.2   0.3   52406.   5.1  413.  -0.7  -0.2 0.035  1.66    5817.   0.3    3.   0.6   0.4 0.003  -0.41   3.99  15.0  3   0   -12   67 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   2  67.2 999.9   -34    33  7.1
2018   2  8 2515 51 51  58  36   3.4   3.3  14.0  92.0  -0.1   3.2   0.8   3.2   0.7   0.3   1.1   1.0   0.3   0.2   50355.   5.7  409.  -0.3   0.3 0.035  1.82    4026.   0.3    2.   0.3   0.2 0.002  -0.29   3.67  14.4  3   0   -10   28 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   2  67.2 999.9   -10    18  7.0
2018   2  9 2515 51 51  62  37   3.9   2.9  13.3 187.8  -2.8  -0.4   0.7  -0.3   0.7   0.8   2.7   2.0   1.8   0.3   77334.   6.3  407.  -0.4   0.1 0.035  1.99   15077.   0.5    6.   0.6   0.6 0.003  -0.28   3.54  13.1  7   0    -9   38 999999.99 99999.99 99999.99     0.23     0.14     0.11 -1   3  67.2 999.9   -26    13  6.5
2018   2 10 2515 51 51  61  37   4.0   3.7   8.3 206.2  -3.3  -1.6   0.5  -1.6   0.7   0.5   1.6   0.6   1.2   0.8   79335.   6.2  415.  -0.4   0.2 0.037  2.05   10817.   0.4    4.   0.4   0.5 0.003  -0.29   3.35  12.9  7   0    -7   31 999999.99 99999.99 99999.99     0.25     0.15     0.10 -1   3  67.2 999.9   -19    12  6.5
2018   2 11 2515 51 51  61  37   4.2   4.0  11.4 183.9  -3.9  -0.3   0.8  -0.2   0.8   0.9   1.5   1.0   1.0   0.6  108323.   6.5  428.   0.6   0.3 0.037  2.28   13856.   0.6    6.   0.8   0.6 0.004  -0.34   3.63  13.0  7   0    -7   26 999999.99 99999.99 99999.99     0.24     0.16     0.11 -1   3  67.2 999.9   -12    14  6.4
2018   2 12 2515 51 51  60  36   5.4   5.4  18.3 170.0  -5.0   0.9   1.7   1.0   1.6   0.2   0.8   0.3   0.5   0.4  111981.   6.4  433.   2.1   0.4 0.040  2.32   15865.   0.4    3.   1.0   0.7 0.003  -0.69   2.19  10.1 17   0    -3   23 999999.99 99999.99 99999.99     0.25     0.14     0.10 -1   6  67.2 999.9   -13    10  6.0
2018   2 13 2515 51 51  57  33   4.4   3.1 -18.1 119.7  -1.4   2.5  -1.0   2.5  -1.1   0.7   3.2   2.9   0.7   1.4  104317.   7.2  418.   1.7  -0.2 0.037  2.41   13374.   0.4    8.   0.5   0.7 0.004   0.46   3.60  12.7 17   0    -1   38 999999.99 99999.99 99999.99     0.26     0.15     0.10 -1   6  67.2 999.9   -22    16  6.3
2018   2 14 2515 51 51  59  36   4.6   2.3 -12.9 107.1  -0.7   2.1  -0.5   2.1  -0.6   0.8   4.1   3.6   1.8   0.7  102988.   7.4  413.   1.4   0.3 0.038  2.43   21844.   1.1    4.   0.6   0.5 0.004   0.25   3.37  12.2 17   0    -5  149 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   6  67.2 999.9  -134    15  6.2
2018   2 15 2515 51 51  61  37   4.0   3.5 -18.8 143.0  -2.7   2.0  -1.1   2.0  -1.1   0.3   1.9   1.3   1.2   0.8  106295.   7.2  413.   0.6   0.7 0.039  2.37   19701.   0.3    3.   0.4   0.6 0.004   0.45   4.39  13.9 10   0    -6  169 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   4  67.2 999.9  -166     4  6.3
2018   2 16 2515 51 51  59  36   4.1   3.9  -5.0 119.1  -1.9   3.4  -0.3   3.4  -0.2   0.3   1.4   1.0   0.6   0.8   99208.   7.8  414.   0.4   0.8 0.034  2.54   27347.   0.4    3.   0.7   0.4 0.004   0.08   4.39  14.1 10   0    -5  210 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   4  67.2 999.9  -209     0  6.4
2018   2 17 2515 51 51  61  36   4.5   3.8  -8.9 107.7  -1.2   3.6  -0.6   3.6  -0.3   0.2   2.2   1.9   0.7   0.9   73354.   7.5  410.   1.0  -0.0 0.029  2.35   12714.   0.5    3.   0.4   0.5 0.002   0.12   3.11  12.5 10   0    -7   98 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   4  67.2 999.9   -94     4  6.5
2018   2 18 2515 51 51  59  36   4.8   4.6 -14.2  21.3   4.2   1.6  -1.1   1.7  -0.9   0.2   1.2   0.5   0.5   1.0   53599.   6.0  419.   1.2  -0.1 0.030  1.97    9742.   0.8    5.   0.6   0.4 0.002   0.38   1.97  10.7 20   0    -5  165 999999.99 99999.99 99999.99     0.25     0.16     0.11 -1   7  67.2 999.9  -144    21  6.5
2018   2 19 2515 51 51  60  36   4.6   4.6 -23.9  28.0   3.7   2.0  -1.8   2.2  -1.5   0.2   0.7   0.2   0.4   0.5   60880.   7.4  413.   1.2  -0.4 0.031  2.37    5717.   0.3    2.   0.6   0.4 0.002   0.62   2.75  12.2 20   0    -2  185 999999.99 99999.99 99999.99     0.26     0.14     0.10 -1   7  67.2 999.9  -174    11  6.6
2018   2 20 2515 51 51  60  37   3.8   3.7 -30.0  29.4   2.8   1.6  -1.8   1.9  -1.5   0.3   0.8   0.4   0.4   0.6   57834.   7.4  412.   1.1  -0.2 0.028  2.33   12919.   0.6    3.   0.3   0.3 0.003   0.62   3.97  14.7 20   0     0   47 999999.99 99999.99 99999.99     0.24     0.15     0.11 -1   7  67.2 999.9   -29    18  7.0
2018   2 21 2515 51 51  59  36   3.4   3.3 -19.4  32.5   2.6   1.7  -1.1   1.9  -0.7   0.3   1.0   0.4   0.7   0.5   50833.   8.4  408.   0.8  -0.2 0.023  2.55   12102.   0.7    2.   0.4   0.3 0.003   0.29   5.42  17.4 10   0    -1   49 999999.99 99999.99 99999.99     0.24     0.14     0.10 -1   4  67.2 999.9   -32    17  7.3
2018   2 22 2515 51 51  59  35   3.5   3.1  16.4  74.9   0.8   2.9   0.9   2.6   1.6   0.3   1.7   1.4   0.7   0.6   37697.   7.6  399.  -0.1  -0.6 0.021  2.19    4810.   0.7    3.   0.5   0.3 0.002  -0.64   4.29  15.7 10   0     0   57 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   4  67.2 999.9   -46    11  7.2
2018   2 23 2515 51 51  60  36   2.8   2.6  13.2  49.2   1.7   2.0   0.6   1.7   1.1   0.6   1.1   0.6   0.7   0.5   42152.   8.0  399.  -0.0  -0.5 0.018  2.28    4074.   0.4    2.   0.5   0.5 0.002  -0.44   7.24  20.2 10   0     1   20 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   4  67.2 999.9    -7    13  7.5
2018   3  0 2515 51 51  59  35   3.6   3.1  -2.0 113.0  -1.2   2.9  -0.1   2.8   0.7   0.2   1.6   1.2   0.6   0.9   50456.   8.2  391.  -0.1  -0.0 0.020  2.26    9222.   0.6    4.   0.6   0.6 0.003  -0.27   4.71  15.6  0   0     2   22 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   0  68.3 999.9    -7    15  6.9
2018   3  1 2515 51 51  61  36   3.9   3.3  16.4  91.5  -0.1   3.1   0.9   2.8   1.7   0.2   2.0   1.8   0.4   0.7   48916.   8.8  393.  -0.2  -0.6 0.019  2.44    8308.   0.7    4.   0.3   0.5 0.004  -0.67   4.27  14.9  0   0     6   15 999999.99 99999.99 99999.99     0.24     0.15     0.10 -1   0  68.3 999.9    -6     9  6.9
2018   3  2 2515 51 51  58  36   4.0   3.7  -2.3  61.3   1.8   3.3  -0.2   3.2   0.7   0.1   1.3   1.0   0.6   0.5   40336.  10.7  388.   0.3  -0.3 0.013  2.83    4514.   0.6    4.   0.4   0.4 0.001  -0.27   4.69  15.9  0   0     7   30 999999.99 99999.99 99999.99     0.24     0.15     0.12 -1   0  68.3 999.9    -8    22  7.1
2018   3  3 2515 51 51  59  35   3.0   2.8 -11.0  69.3   1.0   2.5  -0.5   2.6   0.0   0.5   1.1   1.1   0.3   0.3   37458.  12.9  379.   0.4   0.1 0.011  3.23    5902.   1.4    5.   0.3   0.4 0.002  -0.00   9.89  22.7  7   0     6   41 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   3  68.3 999.9   -13    28  7.3
2018   3  4 2515 51 51  59  34   3.4   3.3  -8.1  67.7   1.2   3.0  -0.5   3.1   0.1   0.2   0.8   0.7   0.2   0.3   30563.  13.2  377.   0.6   0.9 0.009  3.25    3169.   0.5    3.   0.2   0.1 0.002  -0.04   7.55  20.1  7   0     5   32 999999.99 99999.99 99999.99     0.21     0.14     0.11 -1   3  68.3 999.9   -10    22  7.3
2018   3  5 2515 51 51  59  36   3.2   3.0  -2.4 104.9  -0.8   2.9  -0.1   2.9   0.2   0.6   1.1   0.8   0.7   0.3   30141.  12.7  370.   0.1   0.9 0.011  3.03    2485.   1.3    2.   0.4   0.2 0.002  -0.07   8.18  20.6  7   0     3   29 999999.99 99999.99 99999.99     0.23     0.14     0.11 -1   3  68.3 999.9    -9    20  7.3
2018   3  6 2515 51 51  59  35   2.9   2.8  -0.1 105.3  -0.7   2.7   0.0   2.7   0.2   0.2   0.8   0.7   0.3   0.4   27014.  13.4  363.   0.6   0.9 0.010  3.07    2164.   0.5    3.   0.3   0.1 0.001  -0.07  10.30  22.9 10   0     1   24 999999.99 99999.99 99999.99     0.24     0.14     0.10 -1   4  68.3 999.9    -8    16  7.3
2018   3  7 2515 51 51  61  38   3.2   3.0   3.0 103.5  -0.7   2.9   0.2   2.9   0.2   0.5   1.0   0.6   0.6   0.6   25296.  11.8  360.   0.2   0.9 0.010  2.66    2202.   1.0    3.   0.4   0.4 0.003  -0.07   7.37  19.3 10   0    -1   70 999999.99 99999.99 99999.99     0.24     0.15     0.10 -1   4  68.3 999.9   -49    21  7.1
2018   3  8 2515 51 51  59  35   4.0   3.4 -27.4  96.6  -0.3   3.0  -1.6   3.0  -1.6   0.9   2.1   1.6   0.8   1.2   32384.   8.8  364.   0.3   2.0 0.017  2.08    4409.   1.3    3.   0.6   0.6 0.004   0.58   3.68  13.5 10   0    -4  119 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   4  68.3 999.9  -110     9  6.6
2018   3  9 2515 51 51  60  36   5.2   5.0  14.8 130.3  -3.1   3.7   1.3   3.8   1.1   0.3   1.2   0.7   0.8   0.7   34651.   6.8  364.   0.1   2.4 0.025  1.66    4869.   0.6    3.   0.9   0.3 0.002  -0.40   1.71   9.1  7   0    -8  202 999999.99 99999.99 99999.99     0.23     0.14     0.10 -1   3  68.3 999.9  -194     8  5.8
2018   3 10 2515 51 51  60  37   4.5   4.4  21.4 137.9  -3.0   2.8   1.6   2.9   1.4   0.4   1.1   0.4   0.6   0.8   47900.   7.8  362.   1.0   1.7 0.026  1.88    8333.   1.2    3.   0.7   0.7 0.002  -0.51   2.82  11.2  7   0    -7   70 999999.99 99999.99 99999.99     0.23     0.14     0.11 -1   3  68.3 999.9   -51    19  6.1
2018   3 11 2515 51 51  60  36   5.5   5.4  25.0 152.6  -4.4   2.3   2.3   2.4   2.1   0.5   1.1   0.6   0.8   0.4   42147.   9.1  362.   0.3  -0.1 0.024  2.18    5392.   1.0    2.   0.4   0.6 0.004  -0.76   2.13   9.9  7   0    -3   46 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   3  68.3 999.9   -32    14  5.9
2018   3 12 2515 51 51  61  36   4.4   4.1  26.0 181.7  -3.7  -0.1   1.8   0.0   1.8   1.1   2.0   0.8   1.1   1.4   53472.  10.5  365.  -0.1  -0.6 0.020  2.52   14271.   1.4    2.   0.8   0.5 0.003  -0.66   4.10  13.4  3   0     0   22 999999.99 99999.99 99999.99     0.26     0.15     0.11 -1   2  68.3 999.9   -16     6  6.3
2018   3 13 2515 51 51  60  36   3.9   3.4 -23.2 137.0  -2.3   2.1  -1.3   2.1  -1.5   0.5   1.9   1.0   0.9   1.4   59602.  10.6  368.  -0.8  -0.8 0.019  2.58   12144.   1.5    3.   0.7   0.7 0.003   0.55   5.45  15.4  3   0     1   16 999999.99 99999.99 99999.99     0.23     0.15     0.11 -1   2  68.3 999.9   -12     4  6.4
2018   3 14 2515 51 51  60  37   3.3   2.8 -11.1 140.3  -2.1   1.8  -0.5   1.7  -0.6   0.4   1.7   0.9   0.7   1.3   44224.  12.6  364.  -1.1  -0.8 0.014  2.94    4504.   0.9    3.   0.4   0.7 0.003   0.22   8.31  19.6  3   0    -2   40 999999.99 99999.99 99999.99     0.22     0.14     0.10 -1   2  68.3 999.9   -28    12  6.8
2018   3 15 2515 51 51  60  36   4.0   3.5  19.1 135.8  -2.4   2.3   1.2   2.3   1.1   0.5   1.9   1.3   0.6   1.2   41647.  12.1  367.  -1.5   0.5 0.018  2.92    3679.   0.6    2.   0.4   0.6 0.004  -0.40   5.35  16.0 10   0    -5  104 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   4  68.3 999.9   -96     7  6.7
2018   3 16 2515 51 51  59  35   3.8   3.3  39.9 150.0  -2.2   1.3   2.1   1.2   2.1   0.5   1.9   0.7   1.7   0.6   36878.  12.2  360.  -2.0   0.5 0.017  2.82    2909.   0.9    4.   0.7   0.5 0.002  -0.76   5.81  16.5 10   0    -3  141 999999.99 99999.99 99999.99     0.24     0.15     0.10 -1   4  68.3 999.9  -117    24  6.7
2018   3 17 2515 51 51  60  37   4.1   2.2 -20.2  96.8  -0.2   2.0  -0.7   2.1  -0.6   0.5   3.5   2.4   1.5   2.0   42130.  10.4  363.  -1.6  -0.2 0.018  2.45    7837.   1.7    3.   0.6   0.6 0.001   0.22   4.39  14.3 10   0     0   56 999999.99 99999.99 99999.99     0.24     0.15     0.11 -1   4  68.3 999.9   -47     9  6.5
2018   3 18 2515 51 51  58  35   4.1   4.0  33.9 182.1  -3.3  -0.1   2.2  -0.4   2.2   0.7   1.1   0.7   0.6   0.6   51742.   7.8  356.  -1.7  -0.1 0.025  1.82    8294.   1.3    3.   0.6   0.8 0.002  -0.78   3.48  12.1  3   0    -3   54 999999.99 99999.99 99999.99     0.26     0.15     0.11 -1   2  68.3 999.9   -35    19  6.1
2018   3 19 2515 51 51  60  37   4.4   4.3  40.6 195.4  -3.1  -0.9   2.8  -1.3   2.6   0.3   1.0   0.4   0.8   0.4   54238.   6.7  352.  -0.7   0.1 0.025  1.52    8348.   0.6    3.   0.5   0.6 0.002  -0.92   2.63  10.4  3   0    -3   32 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   2  68.3 999.9   -15    17  5.7
2018   3 20 2515 51 51  61  36   4.3   4.1  32.6 211.3  -3.0  -1.8   2.2  -2.2   1.8   0.3   1.2   0.6   0.9   0.4   54196.   5.7  359.  -0.3   1.7 0.018  1.32    9761.   0.6    5.   0.7   0.8 0.003  -0.65   2.34  10.0  3   0    -1   41 999999.99 99999.99 99999.99     0.23     0.15     0.10 -1   2  68.3 999.9   -33     9  5.7
2018   3 21 2515 51 51  62  36   4.5   4.4  22.8 183.5  -4.0  -0.2   1.7  -0.6   1.6   0.4   1.1   0.4   1.0   0.3   66409.   5.8  361.   0.3   2.0 0.020  1.36   10180.   0.4    6.   0.8   0.6 0.003  -0.58   2.32   9.7  0   0    -1   26 999999.99 99999.99 99999.99     0.25     0.15     0.11 -1   0  68.3 999.9   -19     7  5.6
